,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri,gender
736,f332de58-e267-4aa5-86af-97775ada50e3,P20,place of death,Surrey,Rudolf Besier,Q2086906,male
737,88465e9e-114f-4a0a-a151-048c3f2e7543,P20,place of death,Stockholm,Evert Taube,Q455625,male
738,93b92466-9ff3-4b3f-904e-41f3b2777685,P20,place of death,Chicago,Jack McGurn,Q185710,male
739,53b2e9d3-2946-4f0f-a2e6-eaf6c6b3930a,P20,place of death,Chicago,Fred Hampton,Q1452355,male
740,ac9192c3-7ccb-4f15-ba48-3796a8e73353,P20,place of death,Moose,Olaus Murie,Q7083144,male
741,96c1d9e2-5f03-4092-8968-563991c5941e,P20,place of death,Warsaw,Jan Bytnar,Q3161625,male
742,2bdc04a0-8f95-4fdb-a687-55d04d14bde0,P20,place of death,Lancaster,James Buchanan,Q12325,male
743,acd351e4-2cd8-4843-9b1b-4a1d39320c67,P20,place of death,London,Granville Sharp,Q726029,male
744,b21cb8d3-c9c6-47a2-a1c3-959e88906b1d,P20,place of death,Florence,Cosimo Bartoli,Q1136048,male
745,ebfef89c-d5c7-4632-a288-dc5f45667c01,P20,place of death,Edmonton,Leo Moser,Q1117778,male
746,f65697b1-7598-4b1f-8b9b-bd22ce7fa3cb,P20,place of death,Paris,Jacques Derrida,Q130631,male
747,5ef743a0-e50e-4ede-86ff-ecb803f5e510,P20,place of death,Naples,Tino di Camaino,Q527261,male
748,08d9ba76-3b2e-46ba-9a40-8508b6d0df3e,P20,place of death,Moscow,Alexander Belyavsky,Q2067930,male
749,fa682619-1fff-4769-a900-b99b059596b6,P20,place of death,Copenhagen,Julius Exner,Q708543,male
750,3c42f84f-f783-4669-9f8c-116d0bad7410,P20,place of death,Kolkata,Nelson Annandale,Q3337949,male
751,8040cc87-909a-43fa-86af-905a697a1aa8,P20,place of death,Constantinople,Nikephoros I of Constantinople,Q116639,male
752,6f6ea239-f5ef-4415-8112-799499a16c97,P20,place of death,Ottawa,John Rudolphus Booth,Q3182393,male
753,256e2736-f045-4493-a40a-d09a307f4809,P20,place of death,Vienna,Guido Adler,Q78716,male
754,dbc2ccba-d3bb-4d23-840c-902f87cf1aee,P20,place of death,London,Tom Eckersley,Q835099,male
755,e3cac00b-fef0-4681-8965-164d769debf7,P20,place of death,Miami,Nam June Paik,Q158056,male
756,c091190d-8596-4c13-845b-e00f217f0a3f,P20,place of death,Thessaloniki,Michael IX Palaiologos,Q37098,male
757,e58e3ccb-ea10-404c-bf37-a59813148a7a,P20,place of death,Antwerp,Alice Nahon,Q2288294,female
758,75070817-2de4-41cd-936a-4d154801252b,P20,place of death,Dunedin,Bendix Hallenstein,Q214531,male
759,ac9aaf55-81ae-4082-9b7c-97edf90e70d7,P20,place of death,London,Carl Friedrich Abel,Q168539,male
760,a743be60-f445-4fdf-99e2-c5727de64679,P20,place of death,Ottawa,Robert James Manion,Q1506900,male
761,92c54bda-686b-4a53-b1c5-ac5d6c305b6b,P20,place of death,Chicago,Cap Anson,Q1028466,male
762,f5f3b0db-246a-469c-9f07-4285e18760db,P20,place of death,Amsterdam,Joan Huydecoper II,Q1690749,male
763,eb32bf15-7a42-4756-9a40-77e7d8ac553b,P20,place of death,Paris,Anne Gonzaga,Q2556248,female
764,90600c18-cd5a-474e-b77c-88172db14f48,P20,place of death,Chicago,Frankie Knuckles,Q205322,male
765,1471b850-1d05-441c-bfca-6e68f4e71ef2,P20,place of death,Amsterdam,Jan Swammerdam,Q336794,male
766,fca6876f-37a2-4b55-81c8-3608af3a472f,P20,place of death,Paris,Jean-Yves Daniel-Lesur,Q955697,male
767,a12dcfc5-d723-4fb2-a55d-d4c1e8f1075a,P20,place of death,Philadelphia,Lucretia Mott,Q267107,female
768,84249dc0-59b2-4eaa-8440-c369d97da5bf,P20,place of death,Paris,Paul Huet,Q1354027,male
769,26b55cec-9bca-4420-b5b5-d77ed7977a3e,P20,place of death,Madrid,"Juan Prim, 1st Marquis of los Castillejos",Q379787,male
770,776a3dce-eb5d-4313-8256-794b69a8efca,P20,place of death,Melbourne,Thomas Alexander Browne,Q2163271,male
771,9202a749-4b2c-488d-978c-767333afc2ba,P20,place of death,London,Arthur Stockdale Cope,Q4800371,male
772,f6053294-191f-4622-ab96-1d68a4f972da,P20,place of death,Berlin,Roland Freisler,Q57601,male
773,1a486c93-8b08-4d01-b0cd-e0ea3cab2ac0,P20,place of death,Vienna,Eusebius Mandyczewski,Q701340,male
774,fd7931fb-507e-40bb-bcf9-17dcac42fc10,P20,place of death,Texas,Tim Cole,Q7803334,male
775,57bacbc2-8d94-4d7a-832a-f5184fb8911f,P20,place of death,London,George Edmund Street,Q5538851,male
776,080970a9-d5ea-42a0-b199-7a943751f5c8,P20,place of death,Cologne,Conny Plank,Q61428,male
777,ecf1a78d-d1c8-44a1-8443-fb325da7fa9d,P20,place of death,Oslo,Eyolf Soot,Q5422966,male
778,b671de58-e10d-48c8-811f-fd13f7f4d4d5,P20,place of death,Montreal,Jacques Parizeau,Q1393455,male
779,4d9f8d33-412c-49d6-914c-788b04454846,P20,place of death,Paris,Walter Gay,Q380760,male
780,9aa58455-c296-4571-ae19-870155f973f8,P20,place of death,Houston,Joe Bishop,Q1598445,male
781,5d8386f5-5906-40fc-ac9d-548dd5e52d21,P20,place of death,Birmingham,Charles Lapworth,Q932471,male
782,f8fe9b2b-24b4-4d6d-af4a-7349b0508fe5,P20,place of death,Hanover,Sophia Charlotte of Hanover,Q57674,female
783,79107299-17b0-4077-a8ae-c481fef52e9b,P20,place of death,Rome,Charles IV of Spain,Q183226,male
784,21b275da-2da7-4fc6-be2b-408ee6a4274d,P20,place of death,Chicago,Norman Maclean,Q736123,male
785,88a5c9ca-6853-40ff-87cc-5ec5064d059d,P20,place of death,Philadelphia,William Russell Birch,Q8017857,male
786,7976ce6a-10cb-41ee-adb9-33060a7eb8fd,P20,place of death,Karachi,Mahmud Hussain,Q6734475,male
787,e8b04c44-8ec9-4fa1-9fd1-8f185e559372,P20,place of death,Honolulu,Henri Berger,Q872887,male
788,330d51e5-9b3e-4e0b-89b0-0fd11febf0b1,P20,place of death,Brussels,Jules Bordet,Q211787,male
789,c3d960d1-15b5-4ae4-ad94-d2ffd909687e,P20,place of death,London,Thomas Whitelegg,Q7795069,male
790,1d1f88fc-5602-44d3-8149-78b39455c9aa,P20,place of death,Stockholm,Justus Hagman,Q5782638,male
791,14720f67-eed2-46bd-83c4-4b23f7afbf2c,P20,place of death,Greenland,Ludvig Mylius-Erichsen,Q489931,male
792,1526f006-5f38-482e-9854-6475b8f1e3c3,P20,place of death,Vienna,Ludwig Anzengruber,Q93718,male
793,1602b757-3b5a-4064-be59-6b3305330285,P20,place of death,Brooklyn,Sean Price,Q252516,male
794,0df2051d-f19f-4f89-9c5e-f9123774f55e,P20,place of death,London,Dudley Hardy,Q5790356,male
795,8f6a9188-e6c0-4621-a6bc-2e2fc43b6970,P20,place of death,Amsterdam,Jacob Adriaensz Backer,Q19032,male
796,eaf6b681-2d18-457a-874c-36321d3e21b9,P20,place of death,Minneapolis,Walter Liggett,Q7965455,male
797,6111b8c2-bac1-4e7f-ad3e-88c1efea4e76,P20,place of death,Lahore,Faiz Ahmad Faiz,Q381296,male
798,8c944487-6b28-47ab-9f17-7c1a6534dbc5,P20,place of death,Karachi,Salimuzzaman Siddiqui,Q3696065,male
799,cdf7e7fa-ea79-4080-8d02-a2644e366b96,P20,place of death,London,Ralph Vaughan Williams,Q207947,male
800,6f7e4f34-7367-4d04-b6dc-cbc01fb4c86c,P20,place of death,Boston,Gilbert Stuart,Q41402,male
801,99105723-8fc3-4ab5-b8c9-f3ec909ef9bf,P20,place of death,Northampton,Lochlann of Galloway,Q4981639,male
802,80921fcc-5a5d-4074-8e5c-2253d4ea5464,P20,place of death,London,Tara Browne,Q2478274,male
803,0eb8777e-2118-4350-aa25-56762ea966de,P20,place of death,Leipzig,Adam Friedrich Oeser,Q215129,male
804,5fc3dea2-ef68-4dd0-9de3-dc21d1e25dda,P20,place of death,Florence,Nicholas II,Q117840,male
805,b1f3957f-3b1c-4f1c-adaf-c97e000ab0ac,P20,place of death,Moscow,Andrei Gromyko,Q184267,male
806,afdeafb7-9733-4c75-b719-47def9132fc9,P20,place of death,Vienna,Baron Cajetan von Felder,Q79174,male
807,3890b932-251f-4f1b-b1ce-8303d8d112ad,P20,place of death,Stockholm,"Ulrika Eleonora, Queen of Sweden",Q52933,female
808,79fb692c-f85d-4634-8224-3e6334f7633d,P20,place of death,Salisbury,John Creasey,Q1699682,male
809,be9bed59-3f94-42c0-9afe-0c3df1cf1c7c,P20,place of death,Madison,Otis Redding,Q217839,male
810,a0f50452-3742-4edd-ade7-8b2dc907bf2c,P20,place of death,Boston,William Barton Rogers,Q2341286,male
811,42ba83f6-121d-420e-b100-3e07a031bfd5,P20,place of death,Kolkata,Dinesh Chandra Gupta,Q5278080,male
812,d1af0679-8248-4057-bf79-13d21daa0cfb,P20,place of death,London,John Webber,Q323505,male
813,66751d2a-e3bf-4154-a355-6ddf484fd685,P20,place of death,Paris,Jacques Lemercier,Q708858,male
814,69a84604-7969-497a-804c-e35be604bfac,P20,place of death,London,Rebecca Solomon,Q2508786,female
815,3e3637ba-f9a5-48f1-b9b2-749a83d00712,P20,place of death,Marseille,Christian Ranucci,Q327723,male
816,41290e9e-effb-43d0-912a-4f194f6b4e93,P20,place of death,Berlin,Carl Dahlhaus,Q62304,male
817,53591f52-34ff-4f3c-a786-ccc51a749ba7,P20,place of death,Berlin,Heinrich Strack,Q72120,male
818,2bdca77a-b963-4d66-8215-fec4ad6e7862,P20,place of death,Montgomery,George Wallace,Q313776,male
819,64b7022f-181f-4f61-b4d0-7d62bd454eea,P20,place of death,Paris,Henri Rousseau,Q156386,male
820,b27dba8c-fb8c-42f3-b2e1-b5f300e9ed03,P20,place of death,Amherst,Joseph Charles Bequaert,Q2343795,male
821,3e0621aa-0214-4bc1-8997-2ffacbd50812,P20,place of death,Chicago,Junior Wells,Q542868,male
822,3df20a24-be6b-4691-8754-7fa92e104a76,P20,place of death,Lviv,Andrey Sheptytsky,Q24194,male
823,025f3568-6dd5-4dcb-a5f0-774ca7eee5bf,P20,place of death,London,"Sir Henry Wilson, 1st Baronet",Q373940,male
824,61e09419-f602-45ee-9237-8f9a941264cb,P20,place of death,Moscow,Gennady Yevryuzhikhin,Q978684,male
825,49ff9b9e-815f-4a29-b30c-604e353f5980,P20,place of death,Damascus,Muawiyah I,Q181154,male
826,fdc1b0e8-e285-428b-8191-5616d3839d1c,P20,place of death,Weimar,Peter Raabe,Q654881,male
827,f251356e-1506-4657-beb6-bb5989029f72,P20,place of death,Venice,Nicolas Jenson,Q965340,male
828,0e1e6141-f505-4d86-a5e1-1991562088e7,P20,place of death,Prague,Peter Parler,Q61332,male
829,6f8a0fbc-836e-4eb8-8c33-bfea2474f1f1,P20,place of death,Palermo,William I of Sicily,Q367415,male
830,5d4bc4ac-28cd-48df-a7db-c61e058a8555,P20,place of death,Jerusalem,Hezekiah,Q244912,male
831,7cfb73f7-2da6-41b0-b1c0-e08424cd4ce5,P20,place of death,London,Leon Brittan,Q332607,male
832,a0df36dd-0467-4b92-8b5d-d7416f3c7e52,P20,place of death,Hartford,Horton Foote,Q529696,male
833,f42addd8-b7f3-4404-8bb6-115e9e8f667f,P20,place of death,Budapest,Rudolf Lothar,Q215158,male
834,2690ba33-fa40-40be-87af-4549911d0e40,P20,place of death,Chicago,Frank Leland,Q5487911,male
835,c2192558-97eb-4e3e-9e40-21ead763b672,P20,place of death,Amsterdam,Bartholomeus Breenbergh,Q809318,male
836,2d0deb02-c3ea-4bbd-bb6b-38e829cdf3a5,P20,place of death,Denver,Minoru Yasui,Q7856785,male
837,115fb9fc-0304-4169-9875-56485b71e268,P20,place of death,Beijing,Yongzheng Emperor,Q317839,male
838,6b5e1942-0dd6-4786-ae50-eeeeb5858590,P20,place of death,Milan,Francesco Melzi d'Eril,Q718537,male
839,c04090ae-20f1-4310-bc39-4bf6029502ae,P20,place of death,Madrid,Pedro de Ribera,Q3049047,male
840,d67dc48a-4aa1-4692-b16b-2b447ccb90c3,P20,place of death,Warsaw,Hilary Minc,Q1618140,male
841,dde703c8-2ca3-4a8a-b109-d39fabe0d4ca,P20,place of death,London,Ruskin Spear,Q7380963,male
842,4f4cda2c-c8a3-4059-85bf-063755cdea30,P20,place of death,London,Betsy Blair,Q266416,female
843,4fc8240a-bc80-4fab-9e51-933d94fcf0fc,P20,place of death,Paris,Louis Aragon,Q4128,male
844,45216ea7-0b55-43ba-8017-08a1ab8dfa64,P20,place of death,Rome,Pierre Le Gros the Younger,Q2093685,male
845,a934bd16-3f9e-4104-bb6e-2778466a7ba8,P20,place of death,Stuttgart,Erich Regener,Q91391,male
846,96baa369-afaf-45d6-988c-95ad8524ae58,P20,place of death,Madrid,Concha Espina,Q3751269,female
847,af82ac05-1093-493c-b225-61799559d9f5,P20,place of death,Stuttgart,Prince August Wilhelm of Prussia,Q58777,male
848,02371db2-f9b4-4a8d-b8ee-138f2f809cae,P20,place of death,Dallas,Alice Lon,Q4725963,female
849,cd749dfa-e805-40ab-9f7d-54717e1234a7,P20,place of death,London,Marie Tussaud,Q219572,female
850,6658ee17-5950-4943-b74c-3dbcba1a7425,P20,place of death,Edinburgh,Saint Margaret of Scotland,Q230507,female
851,45b22f58-8992-415e-81b2-fc2e0639a43c,P20,place of death,Paris,Jean-Joseph de Mondonville,Q371862,male
852,68f9495f-9909-487e-89fc-e4851a364033,P20,place of death,Naples,Francesco Durante,Q314221,male
853,336784f8-12bc-4459-a52b-29df1d6b0864,P20,place of death,Kabul,Nur Muhammad Taraki,Q299559,male
854,73509af0-fca1-4115-b917-78c6e8274192,P20,place of death,Sydney,Robert Raymond,Q7349182,male
855,e8ce653e-9da6-42cd-9b58-d6c6070369c8,P20,place of death,Chennai,B. Nagi Reddy,Q290572,male
856,76fb2f9b-a4f7-4dd6-abe9-119ff34fe2ce,P20,place of death,Paris,Maurice Vieux,Q1911471,male
857,7f42bac2-5d36-4893-af2f-879b1d5d3086,P20,place of death,London,Patrick Colquhoun,Q1241256,male
858,e6e8ece1-49e4-4177-ae3f-3b013b31f16f,P20,place of death,Gloucester,William Warburton,Q1648333,male
859,87b1ebd9-fd92-4baa-bc15-0438a3ef9f30,P20,place of death,Wilmington,John McKinly,Q881248,male
860,0a3ebd30-1957-481a-9072-78d1325649d9,P20,place of death,Venice,Tommaso Temanza,Q1411187,male
861,4e20eb96-0ea2-4502-aa3d-60e1f474e35f,P20,place of death,Morris,Shabbona,Q7460076,male
862,1159e639-418c-42cd-8769-06fc038492d1,P20,place of death,Munich,Annette Kolb,Q71112,female
863,2f78cf6f-4a10-463b-8a94-c93b23006ee9,P20,place of death,Moscow,Viktor Chernomyrdin,Q190884,male
864,f4667ca5-ec88-4c5c-8863-4d2e0b49a97f,P20,place of death,London,Frederick Gore,Q4143364,male
865,e6500180-073c-4376-97fd-3f1eb3e9aa6b,P20,place of death,Lisbon,Ribeirinho,Q2148541,male
866,7110f7b6-0a24-41b7-80a6-fb0199334a6e,P20,place of death,London,Nathaniel Wallich,Q730310,male
867,153bb108-a2d2-44fe-ab22-955d85efa53f,P20,place of death,Venice,Robert Browning,Q233265,male
868,7a5d5129-a6fb-4558-9576-44ae90cdefa0,P20,place of death,Chicago,Hempstead Washburne,Q491920,male
869,ebb3e87b-fbc9-4c6b-b089-679c68b1f368,P20,place of death,Stockholm,Hjalmar Branting,Q53620,male
870,1932ca62-8004-4761-88eb-62ad93116863,P20,place of death,Vienna,Gustav Struve,Q213794,male
871,bbf0e0fd-ac32-47d1-be3a-4044a0eb42f5,P20,place of death,Massachusetts,Edward Hitchcock,Q322185,male
872,4c7a4e98-8aa0-4f16-b303-7247a65ec12b,P20,place of death,Houston,DJ Screw,Q743478,male
873,cbc27778-b9b5-474e-a0ae-27decccc17fc,P20,place of death,Damascus,Baibars,Q192960,male
874,613539af-2a69-4da8-bee9-615116b73f35,P20,place of death,Rome,Giuseppe Baini,Q1225719,male
875,572ae26a-c35a-4ebe-9696-5219bd7ff109,P20,place of death,Berlin,Claus Schenk Graf von Stauffenberg,Q21209,male
876,0cc9ff3d-5d2c-4709-a8bc-9fff10b3650f,P20,place of death,Moscow,Elisabeth Bykova,Q253772,female
877,df855177-0ab1-4f2e-98ef-01693ef37fe7,P20,place of death,Kolkata,Kadambini Ganguly,Q3347358,female
878,efd29884-8501-4261-9554-566b65424298,P20,place of death,Berlin,Muhammad Farid,Q1609124,male
879,c757f731-9855-4dc4-8377-eb420f7fd9b9,P20,place of death,Rome,Gabriele Santini,Q1158692,male
880,6d315b4f-d397-48b1-aac6-834361afc5b4,P20,place of death,Paris,Charles Cottet,Q1574250,male
881,de806a4a-eab9-4c34-816c-2f70176fb372,P20,place of death,Cambridge,John Tojeiro,Q6260966,male
882,f28307cc-3d2e-4143-8275-d59c5c5dd3a3,P20,place of death,Venice,Daniel Bomberg,Q946277,male
883,3ef2944c-9d9a-4058-ac02-a55780e62a53,P20,place of death,Baghdad,Gertrude Bell,Q231360,female
884,9c003ef2-1d10-4726-9a6f-dbeebf8b9cae,P20,place of death,Oslo,Gregers Gram,Q1781286,male
885,6c45fdfe-53c0-49a1-897a-69adc695c54c,P20,place of death,Venice,Giovanni Gabrieli,Q34624,male
886,3cad1244-e5a9-4bd8-b418-6bfdc9d5b7af,P20,place of death,Paris,Conrad Busken Huet,Q1126746,male
887,9b73bcc0-dd42-48c3-9ffd-13d66aa28ad7,P20,place of death,Havana,Alberto Bayo,Q13982,male
888,78117ce8-a74d-4e6a-aa52-e3e2219c9875,P20,place of death,Stockholm,Magnus Enckell,Q967073,male
889,53b00256-2bfe-483d-9df1-9b3086b37bf5,P20,place of death,Kenya,Elsa the Lioness,Q1333406,female organism
890,d607863a-1500-4b2c-9ef8-b7026bc22871,P20,place of death,Ireland,Donnchad Donn,Q1274054,male
891,a0207c89-66b5-4ef3-bd90-727b6f8fd07e,P20,place of death,Amsterdam,Johannes Hudde,Q1692000,male
892,c3397f19-a578-448c-b358-55c247f3dd66,P20,place of death,Barcelona,Alfonso IV of Aragon,Q380088,male
893,d7f338a1-de11-49d1-9530-d180f5c065f1,P20,place of death,Berlin,Ernst Dohm,Q87457,male
894,ab349cb6-1018-4968-b068-607eae5e8309,P20,place of death,Rome,Donato Bramante,Q7793,male
895,5a79b83d-132e-4ad7-9f27-e4eb4e264ff5,P20,place of death,Jerusalem,Avraham Harman,Q461569,male
896,ece814ed-743b-4b49-8ffa-7dd546ace236,P20,place of death,London,Everard Home,Q969604,male
897,0d03da52-4eb1-4e44-a10f-9b684f956c13,P20,place of death,Rome,Fabrizio Spada,Q1355246,male
898,c2504d48-f11f-41c7-b7f2-dbe391a330c1,P20,place of death,Berlin,Giulia Grisi,Q287344,female
899,5824072b-5436-4168-b1b7-d88b1ba2021a,P20,place of death,Denton,Ray Roberts,Q974316,male
900,bd5ea31d-9641-453d-a54b-4bc95180585f,P20,place of death,Bologna,Guercino,Q334262,male
901,1ab7bb1f-8b66-42c7-aa2b-c5cd8b1ca4be,P20,place of death,Havana,Guillermo Barreto,Q3120539,male
902,a6cd18ec-9329-44ce-9888-520e4e665b38,P20,place of death,Indianapolis,Sylvia Likens,Q1515355,female
903,648d856b-8114-4d5f-8c15-d8e0a8a442c7,P20,place of death,Rome,Augusto Genina,Q55453,male
904,d57e5814-ad42-4235-ada9-f0d3a41dabbd,P20,place of death,Amsterdam,Hans Bol,Q999233,male
905,cac50b4c-e94b-43d7-adb7-c07078186227,P20,place of death,Toulouse,Henri II de Montmorency,Q714362,male
906,61e68e74-70ea-499d-956c-d22785c06c76,P20,place of death,Denmark,Valdemar III of Denmark,Q381082,male
907,e56e5416-bd70-45a2-bcb1-96d427649fc0,P20,place of death,Madrid,Francisco Franco,Q29179,male
908,3ec534b0-61a0-43a3-a3d0-b4e28597cbd5,P20,place of death,Munich,Max Littmann,Q67407,male
909,309cf9ae-67d7-454b-ac49-5a39a57302c5,P20,place of death,Rome,Paul Brill,Q540753,male
910,1b2ce806-2411-47f0-80d8-42e1fdaaf75b,P20,place of death,Paris,Claude Bernard,Q208230,male
911,fe1f3b66-d7ff-481f-8507-2a786db4a48c,P20,place of death,Cairo,Gamal Abdel Nasser,Q39524,male
912,01d733cb-9f3f-4150-b2aa-1865b3d0a2c7,P20,place of death,Indianapolis,Alexander Ralston,Q2833186,male
913,da9684aa-46f3-44dc-9bbe-c53f2e798e71,P20,place of death,Toronto,Jane Jacobs,Q234335,female
914,5d1b86df-40b3-4f05-8a36-9720b5cf55ad,P20,place of death,Florence,Francesco Furini,Q1356978,male
915,a50dc128-b07d-4fe1-b86f-7989e1d86464,P20,place of death,London,"Thomas Dugdale, 1st Baron Crathorne",Q7789089,male
916,7c433689-ddfb-45b1-a65b-5855b31c18df,P20,place of death,England,Dafydd ab Owain Gwynedd,Q654278,male
917,85823467-3896-455d-8aaa-7863f969bba0,P20,place of death,Stockholm,Princess Ingeborg of Denmark,Q234033,female
918,1d6d6851-50e3-425d-a98f-31e14c6c4528,P20,place of death,Sofia,Joseph I of Bulgaria,Q371265,male
919,d15adb1d-80c0-4027-bebf-72eccd28d4cc,P20,place of death,Detroit,James Witherell,Q1681320,male
920,7116c158-e132-4425-9841-05b7bf81ffc0,P20,place of death,Moscow,Yakov Sverdlov,Q298384,male
921,d2e48196-66ce-4ed3-8d5b-010d471193ab,P20,place of death,Hollywood,Earl Baldwin,Q3046369,male
922,72cfed18-d76a-44ff-a3af-9cae0b233583,P20,place of death,Paris,Marcellin Berthelot,Q18425,male
923,0f3468ce-eb49-4a4e-b758-1e420411929c,P20,place of death,Baghdad,Abu'l-Faraj ibn al-Jawzi,Q731866,male
924,06db5b75-889d-40dd-b6b3-31c74454a4ea,P20,place of death,Paris,Charles Louis Alphonse Laveran,Q189006,male
925,02a8680f-e9f2-4ffb-9f0c-7419f2e574e2,P20,place of death,Mexico,Francisco de Ibarra,Q1381348,male
926,f296ad29-a6a6-4eb7-a847-4fbafd427a11,P20,place of death,Prague,Tycho Brahe,Q36620,male
927,f8564497-3bda-454d-b857-792431d798f9,P20,place of death,Chicago,Wayne C. Booth,Q200918,male
928,76b3b3a2-d172-4b0c-b36e-dde371bb8d85,P20,place of death,Berlin,Carl Ritter,Q29297,male
929,0947e7a6-a6ab-44f1-8ffc-242712e1effe,P20,place of death,Ankara,Sedat Alp,Q560099,male
930,e2b14a9a-36e2-4482-b7d1-1287837d937b,P20,place of death,Manchester,Thomas Edmondson,Q712339,male
931,834506ce-9235-4056-b28d-a9e31f9e5e11,P20,place of death,Philadelphia,Thomas Story Kirkbride,Q3525601,male
932,6ab74ad9-ec9d-4708-8722-8b6a8fa2cd16,P20,place of death,Paris,Jean Nicolas Pierre Hachette,Q1248339,male
933,12e096e9-4daf-4bf4-879a-92826427431c,P20,place of death,Dresden,Otto Julius Bierbaum,Q64001,male
934,1c0a73ec-40a8-481c-aa96-4bbc2e964990,P20,place of death,Lisbon,Manuel I of Portugal,Q191231,male
935,386e9b18-9a5a-4f76-90da-3d85a85312c4,P20,place of death,Philadelphia,Charles Grafly,Q5078353,male
936,443a5230-2bdd-4d80-baec-c145cda736ed,P20,place of death,Chicago,Dawn Clark Netsch,Q937115,female
937,187d4b41-2274-4058-8db9-34f5901237cf,P20,place of death,Rome,Gaetano Moroni,Q635968,male
938,a4215384-59ac-4471-b3bd-e8a5bab83c31,P20,place of death,Baghdad,Frederick Stanley Maude,Q1320918,male
939,a66e897a-4456-4eab-9539-2b33d51d56f1,P20,place of death,Paris,"Florestan I, Prince of Monaco",Q464971,male
940,7fe084e4-e088-4fc2-81d3-69dedad0d561,P20,place of death,London,"Maurice Hankey, 1st Baron Hankey",Q335480,male
941,8fb3925a-7895-4367-9b40-64354f911efe,P20,place of death,Hyderabad,Ranganath,Q7292622,male
942,d076a5a9-779f-4b2d-a756-7e957ffcca99,P20,place of death,Stockholm,Annalisa Ericson,Q580262,female
943,8ae070c3-676c-4d9c-9ccb-98fa7f742173,P20,place of death,Philadelphia,Frederic Eugene Ives,Q1452713,male
944,2249c9b5-7a89-4cd5-8150-4e2d0f0392e9,P20,place of death,Miami,Herbie Fields,Q486903,male
945,2c6bdfd0-046e-436d-89f9-4ca2f8ae29bc,P20,place of death,Salisbury,Edward Heath,Q128967,male
946,7b5d9382-607c-4358-a3a5-5f08c88710fd,P20,place of death,Auckland,Judith Binney,Q377045,female
947,090c028f-3216-4c21-b9ca-15f669acf4db,P20,place of death,Vancouver,Wells Coates,Q969009,male
948,31ebbddd-c577-405c-a092-aba113a0a318,P20,place of death,Dresden,Ehrenfried Walther von Tschirnhaus,Q77288,male
949,d12873af-399a-4866-9232-e8f669d04e90,P20,place of death,Milan,Giovanni Battista Sammartini,Q217435,male
950,1bff9b9a-dd7c-4040-af24-06aa89c9ee34,P20,place of death,Dayton,Joel Palmer,Q3180258,male
951,0dd9f34e-6d0d-43f3-9c9f-f9353bd6a7b5,P20,place of death,Toronto,Healey Willan,Q507658,male
952,09202294-19f2-4349-9927-ef28c20f43b2,P20,place of death,England,"Margaret Cavendish, Duchess of Newcastle-upon-Tyne",Q242640,female
953,40b2ed1c-0961-482e-844e-32596b6117c8,P103,native language,French,Louis Jules Trochu,Q441235,male
954,1803dc97-28f0-481c-abdd-27cf6885a55c,P103,native language,French,Valeria Bruni Tedeschi,Q232470,female
