,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri
1045,2901324b-971b-4713-8c5f-575dfcc31ce0,P103,native language,French,Manuel Blanc,Q2220283
1046,b753cbad-6a90-4503-a6e9-dda297aad2d3,P103,native language,Dutch,Erick van Egeraat,Q586951
1047,b9b2118c-b76a-4a1c-9cd2-85354eaa6124,P103,native language,English,Gwen Stefani,Q483379
1048,9beeee0e-8b01-4493-9701-0f50e71d2ce5,P103,native language,Russian,Ivan Ivanov-Vano,Q1066055
1049,85715325-7e47-435a-9886-0d1e6a461735,P103,native language,French,Claude Ribbe,Q326915
1050,2e2e8611-72a1-454a-aec2-3657d3bafe76,P103,native language,Russian,Pyotr Vyazemsky,Q19425
1051,f52b4509-538a-41a1-b46d-f3a954289596,P103,native language,English,William Habington,Q2713698
1052,03f52658-b511-4056-aa91-748e49708dc5,P103,native language,Dutch,George Sluizer,Q345994
1053,52a4bc6e-4e29-4ae1-a58a-6488b7bcc76e,P103,native language,French,Olympe de Gouges,Q206972
1054,1ad4a86a-46fe-4137-ad44-3dab6bdb484a,P103,native language,English,Christopher Smart,Q2617795
1055,2b780ed0-3228-4bb5-b9c8-4ad9193b7f78,P103,native language,English,David Beckham,Q10520
1056,205005de-cf85-4408-8ad4-b168a7eee910,P103,native language,French,Blaise Pascal,Q1290
1057,9be3fd31-d60b-450d-95bb-9241c6946dcd,P103,native language,French,Pierre Magnier,Q3386065
1058,64d37d70-9d55-408a-aabc-e629e8d37181,P103,native language,French,Odette Joyeux,Q536635
1059,3fccb42a-471f-4c9a-934d-64ccd00c5f0c,P103,native language,French,Kad Merad,Q983159
1060,cd50d5d8-d94c-404d-a0ac-362345c3b6ad,P103,native language,French,Maurice Schutz,Q3301396
1061,a629cedc-0c6e-47cf-8c0b-12f315c24790,P103,native language,French,Bernard Giraudeau,Q543169
1062,eb512c75-4b52-4cb3-9b11-d9388f1ba8e9,P103,native language,French,Pierre Trabaud,Q3387147
1063,6c68dd1d-fa5f-4d60-9fa3-55c132406479,P103,native language,French,Georges Leygues,Q728806
1064,15af9b2f-a87b-40d9-9b11-53670dbdcd5f,P103,native language,Russian,Vladimir Bekhterev,Q221723
1065,5b62d8b8-df14-4a1e-9329-879ecff2849f,P103,native language,English,Jenson Button,Q10510
1066,daef5397-f0b8-4dc4-a702-77654038339f,P103,native language,French,Pierre Louis Prieur,Q765725
1067,816b7b0c-4821-4ebf-8748-6b30d046c7e1,P103,native language,Dutch,Isaac Massa,Q93394
1068,132ed62f-67f7-492e-a160-f21b1981f61f,P103,native language,French,Jean Giraudoux,Q309974
1069,606ede16-4fb9-46ff-bf6a-a672a207dff0,P103,native language,Russian,Aleksei Dikiy,Q328007
1070,efb3a637-8f7e-4a71-b1d1-9a16fbd1c5ea,P103,native language,French,Clovis Cornillac,Q606555
1071,168221fe-ac47-476f-9997-950148a9c6ff,P103,native language,Italian,Antonietta Di Martino,Q5450
1072,8bb06693-cd5a-4186-be71-dc2e0f753eb5,P103,native language,Dutch,Anna Bijns,Q272497
1073,d8cab509-d965-46ce-9673-a6a7689f8811,P103,native language,French,Bernard Menez,Q336694
1074,3cc03958-f28e-4c64-8a6e-17854ce0782b,P103,native language,French,Danielle Darrieux,Q234149
1075,670ef361-b0e6-4b0b-bac9-0b53dcc4faca,P103,native language,French,Pauline Lafont,Q468292
1076,a8b350bd-bca2-44df-a9de-bd7b8c91e2fc,P103,native language,Russian,Roman Karmen,Q960196
1077,0827c591-b4ba-427f-bbd3-efe5e5a07fad,P103,native language,French,Pierre Reverdy,Q379931
1078,9524bdb4-3cef-4a22-81eb-769fb12831ac,P103,native language,Telugu,Venu Thottempudi,Q7920466
1079,a58dcda7-ce76-4c61-9810-67dfc51821b0,P103,native language,Russian,Fyodor Pavlovich Reshetnikov,Q4394088
1080,6ec5c1f0-5118-4c46-b2f5-43d2b6e98111,P103,native language,Polish,Ewa Farna,Q242302
1081,648665c3-4533-406c-865b-e7969222fb8d,P103,native language,Italian,Ercole Baldini,Q531777
1082,24323651-4cb4-4d9f-8e0f-baeba95e2c94,P103,native language,French,Pierre Bayle,Q214816
1083,ffc892c8-b534-430a-a240-96b6d9fa57c0,P103,native language,Russian,Nikolay Akimov,Q1185061
1084,c94cbbef-0f55-4bbf-88ef-0261e945c76d,P103,native language,Russian,Gennady Zyuganov,Q182452
1085,34c92e87-7c8c-45e7-a132-ceb03ba20f63,P103,native language,French,Jean Gaven,Q3172258
1086,7045d90c-7c5b-4bd5-abf1-484c9d391b14,P103,native language,French,Kool Shen,Q246518
1087,5d51acd0-a8d8-4da2-8df4-98e409c11036,P103,native language,French,Pierre Bec,Q974114
1088,a72f1060-ee4c-49b3-a849-6af18422c941,P103,native language,French,Dominique Besnehard,Q346102
1089,8e2638ec-7c4c-46f8-8a7c-9e66b63bb6a7,P103,native language,Dutch,Gerard Bilders,Q1403997
1090,0b846735-13c0-4875-8a76-4b1cf9e233b4,P103,native language,French,Joseph Laniel,Q328240
1091,7544eb90-d785-4ae8-be8c-e64dc71ef33d,P103,native language,French,Hamidou Benmassoud,Q3126442
1092,6397826d-822c-4f2e-8dc1-807ebf5becbe,P103,native language,French,Henri Gault,Q1605848
1093,73072d1d-5998-4254-9fd6-a7259479ec1a,P103,native language,French,Olivier Messiaen,Q151593
1094,12af5a69-0fd8-46ef-97cf-5e54d253363c,P103,native language,Russian,Leo Klejn,Q983700
1095,8182f415-fb1c-493c-8ad6-279875fef584,P103,native language,Dutch,Victor Horta,Q49744
1096,93b8bd3a-f15a-4eab-a7b5-ff7aed1efa2e,P103,native language,Spanish,Miguel de Cervantes,Q5682
1097,dc5ebf8f-659c-4a55-9845-829e2bc2da19,P103,native language,English,Woodrow Wilson,Q34296
1098,15af14a7-97fe-4b2e-a5a7-edb61524e3bd,P103,native language,Russian,Alexander Butlerov,Q315160
1099,e7b6ae70-cd8e-4489-99a9-d5f5b16a181e,P103,native language,Russian,Oleg Novitskiy,Q963226
1100,a26b58f7-a25e-4eb6-86d9-7b3b54044bd1,P103,native language,French,Marc Caro,Q705489
1101,18341c0d-3186-483c-ac4e-c05f97285cee,P103,native language,Dutch,Robert Jan van Pelt,Q937396
1102,c4497ef2-f534-45bc-8f25-7623db66373c,P103,native language,Russian,Alexander Lebedev,Q370787
1103,63b1afab-86b7-4c49-a7b9-e0cd8da897f0,P103,native language,French,Augustin Barruel,Q721700
1104,b17c3102-6ca5-4e6d-9433-4353479fe8ff,P103,native language,French,Maurice Poli,Q1748504
1105,3b0aa7cc-5be8-48a1-b931-93e970540cf5,P103,native language,Russian,Nikolai Luzin,Q374024
1106,5e4eaae1-88b9-484b-8931-de3f9593018d,P103,native language,French,Patrick Devedjian,Q1383590
1107,d00c6767-73b6-4356-853e-5d140bfd0e2c,P103,native language,French,Jean Paulhan,Q470557
1108,421c7a20-2c4d-4b61-a160-eee4239b71cb,P103,native language,French,Romain Duris,Q441272
1109,8fc626b2-f6ed-47f4-aad2-23a624916c71,P103,native language,Dutch,Thom Hoffman,Q762701
1110,5794aabc-9157-4586-bf06-bfba1e652f05,P103,native language,Russian,Anna Kournikova,Q131120
1111,6f31da8e-02b5-4140-ae54-91d220329dbf,P103,native language,French,Alice Delysia,Q4725814
1112,2d0ce6e2-4477-45ed-9476-311f08191465,P103,native language,French,Coralie Trinh Thi,Q2997003
1113,ca41b828-49e3-4999-990d-73ed90348b6b,P103,native language,French,Catherine Rouvel,Q531256
1114,f32b47e8-b8ed-4817-83ab-56be1875e027,P103,native language,French,Isabelle Caro,Q230438
1115,c450ca7d-913a-463a-98f9-c6a1e263a553,P103,native language,Telugu,Nagendra Babu,Q13651734
1116,0f00dcc0-955c-40d6-a9a1-6a763f36404d,P103,native language,French,Francis Jammes,Q353873
1117,543169c1-b82b-467a-a186-3b22611de776,P103,native language,English,Bam Margera,Q297173
1118,da1d21f3-b800-425a-9edc-97561803f67c,P103,native language,French,Jean-Marie Cavada,Q167019
1119,7f73cc23-7ba0-40ba-a9f1-1ba19cc36bcd,P103,native language,French,Henri Garat,Q3132795
1120,b6798cda-2e66-4f49-9154-d0742e5762bb,P103,native language,French,Jacques Attali,Q364315
1121,2d9ce322-fd77-4547-bd50-f82e7257ee17,P103,native language,French,Camille de Casabianca,Q2935099
1122,6e51af32-1bad-4037-bf7c-b1fd7221b18e,P103,native language,French,Daniel Ivernel,Q3014208
1123,b3ed4f61-0372-4458-aaba-fc8bb01dd82d,P103,native language,Swedish,Frans G. Bengtsson,Q444002
1124,eaf71045-1ef8-4043-8356-50a2adb08bf6,P103,native language,English,Tina Turner,Q131814
1125,7ab38fc5-49e9-458f-a18c-a55e4c54b222,P103,native language,Dutch,Riebeeck Jan Van,Q294769
1126,c08a6431-dee4-4597-a18c-a67fdd668cd0,P103,native language,French,Fred Vargas,Q237087
1127,ea3d96ba-3bc3-464a-8ecf-25c69b52aee4,P103,native language,Turkish,Mithat Bayrak,Q661466
1128,a4871856-a2c7-4182-b167-df453b36ea50,P103,native language,French,Marcel Schwob,Q472697
1129,9c448773-c040-41d6-82d1-392e4ad3a07c,P103,native language,Russian,Zelimkhan Yandarbiyev,Q313449
1130,464563b7-f350-4eea-a7df-1fd24803b16a,P103,native language,French,Louis Joxe,Q822594
1131,4f9415d9-c723-4f81-ab73-19c9a414b0ec,P103,native language,Telugu,Raghu Babu,Q7282980
1132,6cb390b6-e3af-491e-99bf-966eaf6b1305,P103,native language,French,Odette Barencey,Q3349176
1133,a5934551-9ada-444d-9296-04dddbbc74b2,P103,native language,Dutch,Irma Boom,Q467499
1134,d08ea15d-f57c-4010-ad3e-ba1a352531f9,P103,native language,Russian,Nyusha,Q125666
1135,78c67dc6-6a70-4583-902f-5374b09e49e7,P103,native language,French,Henriette-Julie de Murat,Q3132450
1136,e5a04ad2-6fbf-4097-8009-979665f1a160,P103,native language,German,Rainer Maria Rilke,Q76483
1137,fc19bacd-f432-4f5d-82da-49f002ba30b9,P103,native language,Russian,Lev Landau,Q133267
1138,c4e3ecea-a8fa-4b03-b33e-452123b61f42,P103,native language,English,Alex Ferguson,Q44980
1139,11a24975-5fbb-4bab-a070-b1f62b95dce1,P103,native language,French,Louis-Jean-Marie Daubenton,Q546443
1140,170dc552-35ce-4154-882d-f0dd45052608,P103,native language,French,Ferdinand-Alphonse Hamelin,Q722983
1141,93e61783-326e-42eb-b2dc-657473445799,P103,native language,French,Lydie Denier,Q3269233
1142,31c88bcb-e3b3-4597-b602-373f30b7a8ee,P103,native language,French,Dominique Bouhours,Q1238179
1143,b9b01fae-ac37-484c-ba5c-69f8260d53b6,P103,native language,English,Frederick Marryat,Q467770
1144,4199517f-5a08-4083-9870-66992b6592cb,P103,native language,French,Elsa Zylberstein,Q460201
1145,2bd453ff-f39a-46f7-ae16-d99aeccafa1f,P103,native language,Dutch,Nicolaas Pierson,Q1375247
1146,7df262bb-62af-44f5-b922-0b53a5519da6,P103,native language,French,Adolphe Schneider,Q2824907
1147,417ee6f8-9514-4728-8d85-08e91f60a167,P103,native language,English,Julie Myerson,Q6308413
1148,3266dd16-3af0-470a-9bbe-a4d41e82cd7a,P103,native language,Spanish,Juan de Espinosa Medrano,Q3752010
1149,2918f582-ff35-4bab-869d-49ef3bff41f9,P103,native language,Italian,Paolo Tiralongo,Q386459
1150,4ecc576f-dac8-4e56-9595-5f1d4d851d76,P103,native language,French,Isabelle Nanty,Q3141565
1151,d6908fcf-52a9-496a-a097-25a721b28d65,P103,native language,French,Marcel Mouloudji,Q993521
1152,ac88d58e-8596-4962-9313-2e083e8d9e13,P103,native language,French,Jean-Pierre Andrevon,Q746118
1153,7cf1c86d-cb8d-47a2-95b5-bd9d671b0162,P103,native language,Dutch,Joannes de Laet,Q3083977
1154,bdc59354-2008-4ec3-8dc5-882cfe5a5143,P103,native language,French,Charles Augustin Sainte-Beuve,Q1063392
1155,52bdd5aa-81bd-41a1-bd84-f3c0d71ec8e2,P103,native language,French,Gilles Lellouche,Q552639
1156,03c3c2b9-3dfa-4abd-a0e1-ee33b93acd5a,P103,native language,French,Marguerite Audoux,Q466650
1157,de9e304f-9688-4b5f-9eb2-eb18fc4c68b7,P103,native language,French,Shy'm,Q242432
1158,456f1b02-9a5d-4ff2-966a-acc07750ad6b,P103,native language,French,Colette Darfeuil,Q1108200
1159,63917241-e6fe-4e56-a04c-4f485d5afc25,P103,native language,Persian,Mohammad-Reza Sharifinia,Q3318983
1160,19e90838-12e1-4537-a3e6-487eed9c054c,P103,native language,French,Blanchette Brunoy,Q2906056
1161,896f8f94-f853-4e75-877a-9abc01d75e45,P103,native language,French,Patrick Chamoiseau,Q470515
1162,feb9e2ea-c87a-4d4a-a023-33e88811645a,P103,native language,Dutch,Wil Huygen,Q2230516
1163,03145c97-7618-4e99-ba86-0eb206c36adb,P103,native language,French,Jacques Ellul,Q322922
1164,52075bdf-41df-4c21-b24c-e44c0fc803e0,P103,native language,English,Edward Bulwer-Lytton,Q318462
1165,6585e5f7-718c-4d87-ad9e-e12f760230b8,P103,native language,Breton,Glenmor,Q130139
1166,e81298e4-9892-42b4-af22-4379160f3caa,P103,native language,Malayalam,Geetu Mohandas,Q5529996
1167,4abf0a89-64c0-4e80-a875-78ef35431de3,P103,native language,French,Guy Debord,Q298075
1168,6d70872f-b49d-4425-9ea0-0a102ca2ce0a,P103,native language,French,Christopher Frank,Q2966586
1169,e43641c5-3ac4-429a-bcd2-b6a516150994,P103,native language,Russian,Simon Dubnow,Q213693
1170,18379a16-0871-41da-88d8-d4674ec21616,P103,native language,French,Gautier de Metz,Q930623
1171,dc3fc3a3-b01b-48e0-a30d-cf6f5ab044eb,P103,native language,French,Cyril Collard,Q504708
1172,7cd6ea22-3b79-4692-bf17-66814490c835,P103,native language,French,Henri Desgrange,Q436679
1173,ad223dd7-3f07-4df8-acb6-254739b5a39c,P103,native language,French,Silvia Monfort,Q3484051
1174,c84ba4bf-71d1-4e53-b388-83f4d29117b0,P103,native language,French,Joseph Buonaparte,Q7726
1175,fece9105-a93c-4cd3-89e7-00c06b3fef0b,P103,native language,French,Michel Saint-Denis,Q3310804
1176,ca9586cd-a451-4375-8c8f-9a7f0a43e441,P103,native language,French,Pierre Brice,Q552681
1177,9aa98742-198f-49e2-88b4-047787a7b22e,P103,native language,French,Maurice Teynac,Q1911453
1178,8dd7d852-d97c-4566-8b57-304c0e64a872,P103,native language,French,Boris Vian,Q7833
1179,82c6ccaf-3583-4bfb-ab94-c7ef2f0b8fc2,P103,native language,Telugu,Brahmaji,Q13551326
1180,b6bc15ff-56c7-4d72-ac7a-36fb4842eb9c,P103,native language,French,Michel Robin,Q3310736
1181,dd43ebc3-5544-4333-81c6-76055c4b9b9d,P103,native language,French,Jean-Marie Le Pen,Q7177
1182,e62924db-9b18-4b73-b786-bd9798345ef4,P103,native language,French,Farid Chopel,Q3066876
1183,5a1c1c6a-740e-4cd0-bf1e-47b966e61c6a,P103,native language,Serbian,Novak Djokovic,Q5812
1184,9b4cb13b-8f3d-478b-9964-313d4c99e36c,P103,native language,French,Muriel Barbery,Q235731
1185,8d88d702-c5ec-4bd3-a5b0-b42255f60cf8,P103,native language,French,Jean Piat,Q3173968
1186,008c6507-03f9-426b-9d37-716cc863449b,P103,native language,French,Alain Mabanckou,Q268522
1187,bfd58d2f-41bc-4dc9-a661-197e6ab9ce01,P103,native language,Dutch,Lipke Holthuis,Q553892
1188,9e8bec1a-60e4-467e-8edd-d99990f599e4,P103,native language,Bengali,Chaya Devi,Q12997551
1189,5f57909c-3557-4799-87d9-81649924607a,P103,native language,French,Anne Fontaine,Q291205
1190,8b60501b-1915-416b-bca0-ef566eac62fb,P103,native language,Russian,Maximilian Voloshin,Q358885
1191,3f7421fd-871a-420e-b29c-aab5c2f87187,P103,native language,Dutch,Maarten Tromp,Q470200
1192,51fec371-cd2c-46a0-b3de-983dc46bd505,P103,native language,French,Paul Guimard,Q557008
1193,79899d4c-3e07-4b37-9c2f-ab595ea350eb,P103,native language,French,Jacques Frantz,Q552876
1194,55b0b093-6c7f-4c3b-ad9f-d9af7af98157,P103,native language,Russian,Vera Zvonareva,Q374053
1195,8aedb6dc-0bfe-4a29-862b-8d5b67b48a47,P103,native language,Russian,Irina Shayk,Q234458
1196,7b5c05ba-cc85-44cb-bb06-588740beea28,P103,native language,French,Ludivine Sagnier,Q233742
1197,940a0bf7-4af8-4773-911a-24b5e6bd63d8,P103,native language,English,John Dalton,Q41284
1198,fd6276e8-940f-4ced-8e91-988a2d9c339c,P103,native language,French,Claude Rich,Q1097113
1199,8e335db1-9053-477b-a384-700ff9e6ffa7,P103,native language,French,Marcelle Auclair,Q2164420
1200,d48c38fe-a5ca-4ab6-ae81-0de0e6f9454c,P103,native language,English,Theodore Roosevelt,Q33866
1201,0f6eeb67-33ed-4dc9-8654-453506175e75,P103,native language,Dutch,Bas Jan Ader,Q2479548
1202,cdb76d9d-d0b6-49b5-8ace-d8675871bef2,P103,native language,French,Xavier Beauvois,Q1323312
1203,a1580ad1-1cdd-4c9d-9a31-49691ee7166d,P103,native language,Russian,Olga Medvedtseva,Q236635
1204,14692f75-1f68-45c7-a9b6-3b87711bec08,P103,native language,Estonian,Jaak Aaviksoo,Q253515
1205,4c967bcc-91d5-4855-be2a-8d824675525f,P103,native language,Russian,Aleksandr Lyapunov,Q310788
1206,ba990cfa-7bfa-4d01-a170-40ad1d6ad088,P103,native language,French,Didier Van Cauwelaert,Q722453
1207,3d826305-4da4-479f-9aaa-35ae00666fcb,P103,native language,French,Guy Drut,Q365638
1208,cae5a1af-092b-45af-9e2c-01ea00d553e3,P103,native language,Russian,Boris Asafyev,Q325032
1209,a8b023eb-c410-4660-bb66-7c919963783a,P103,native language,French,Samuel Benchetrit,Q970408
1210,cc21971a-b1d0-4887-80d5-20133942d67a,P103,native language,French,Julie Delpy,Q110462
1211,eb2ec4c9-ac4c-4d95-871b-83eaa706bdbc,P103,native language,Portuguese,Almeida Garrett,Q316806
1212,eb7d536a-54e0-487f-a8a8-63ca8f434dc7,P103,native language,French,Henri Barbusse,Q18404
1213,e7f8c54e-5134-42e9-98d5-f2b4eb401b11,P103,native language,Russian,Aleksandr Ptushko,Q465640
1214,73f0dfb4-f67c-4d44-8ef8-ac8abf072d4b,P103,native language,French,Robin Renucci,Q2159896
1215,e9bbc423-0280-4402-a4da-0abebc8406a4,P103,native language,Spanish,Manuel Valls,Q10287
1216,caa0a50b-cd26-425f-8c56-6506a48e9e41,P103,native language,French,Jean Foyer,Q1685524
1217,0c486c72-5352-4df3-a29d-9cc22417714e,P103,native language,French,Octave Uzanne,Q960277
1218,8fc5d225-1ac8-4ce2-a55d-34708b30683b,P103,native language,French,George Sand,Q3816
1219,181a59d6-63bc-48c3-8e3f-9e800adb46ea,P103,native language,Dutch,Jeroen Willems,Q657283
1220,eeb343f8-d60b-4801-8361-cde09f9e2f07,P103,native language,Chinese,Jiang Qinqin,Q4778621
1221,f08447b1-b689-434f-806d-cce22e6cfa9d,P103,native language,Telugu,Betha Sudhakar,Q4897674
1222,9067446f-326c-4dc0-8f7e-411acab74d3d,P103,native language,Russian,Artyom Borovik,Q4094240
1223,de54698b-3b64-4ff8-a7c2-576369a92150,P103,native language,French,Fabrice Luchini,Q620118
1224,c79e566a-e509-4783-8e70-e6cc8aede241,P103,native language,French,Fanny Ardant,Q106349
1225,af9ca1b7-9577-4947-9c78-e85ee1f70388,P103,native language,French,Annick Alane,Q2851563
1226,674fdded-2140-423d-982c-794f0f75ef2e,P103,native language,French,Pierre Brasseur,Q945890
1227,4d7169b5-c0c8-410c-8f1c-aba27c1c2636,P103,native language,French,Jean-Antoine Roucher,Q2715980
1228,3e40a118-5d3e-4d22-a08a-0fb1bc60eced,P103,native language,Dutch,Hendrik Petrus Berlage,Q318816
1229,dfafac24-3668-4eee-a9ed-8b3149cfd875,P103,native language,French,"Louis de Rouvroy, duc de Saint-Simon",Q463728
1230,6c149e6d-601e-4c32-b961-51cafaaf49b8,P103,native language,English,Walter Pater,Q352528
1231,97090acc-4325-41a8-ae89-10e013bd3cf9,P103,native language,French,Roger Dumas,Q2161692
1232,9f24e531-2714-46d3-8679-ed1cacf17f44,P103,native language,French,Jean-Baptiste Henri Lacordaire,Q605534
1233,92917b0e-84f3-4468-8f98-dce13d456bf6,P103,native language,Russian,Leo Tolstoy,Q7243
1234,8adb8b25-a405-4c5b-9419-44e2117298aa,P103,native language,English,Al Gore,Q19673
1235,ed59cdff-09ec-4ddc-bca4-5c0e057b964c,P103,native language,French,Jean Bruller,Q462634
1236,5e769fe1-62d6-45c4-98c2-c0cfe03fecbf,P103,native language,French,Nicola Sirkis,Q1411001
1237,60ce7b41-a4e7-4f9d-ba29-2224095d42c6,P103,native language,Russian,Ilya Ehrenburg,Q348497
1238,d46fa250-43ae-4a1e-a5be-b4dfd459db67,P103,native language,Tamil,Kannadasan,Q3519797
1239,b29525db-7b27-467d-ab49-431ea772e573,P103,native language,French,Jacques Dufilho,Q615795
1240,1b7812d1-3e88-44b8-99dc-8b1b5b1ef3c4,P103,native language,French,Jean Le Poulain,Q3173107
1241,7cd07b3c-fe31-43a5-8df1-929470cea73b,P103,native language,French,Julien Carette,Q1712227
1242,e2726ef4-ad4b-415f-9295-d72a3d50273e,P103,native language,Dutch,Joop Zoetemelk,Q320010
1243,14c6b61d-0c73-4a1b-b858-72290329d427,P103,native language,French,Jean-Christophe Bouvet,Q2493753
1244,6b6f24a3-d236-465d-9fbb-7d962fbde6db,P103,native language,French,Xavier Saint-Macary,Q3570793
1245,d12c37a5-9c37-47f3-9940-87d909a41c84,P103,native language,Dutch,Johan van Heemskerk,Q976241
1246,1c627f8e-0a7f-4f4c-8223-92e2a8da6931,P103,native language,French,Emmanuel Hocquard,Q1338286
1247,f9a239bd-700c-45fb-9150-d74ddfbe40f2,P103,native language,French,Louis Gabriel Michaud,Q3260541
1248,486e7b62-16d9-4501-8150-98561e9b99d9,P103,native language,French,"Jean-Baptiste de Boyer, Marquis d'Argens",Q705830
1249,7d027509-e00a-42fe-bd05-abbc8601982f,P103,native language,French,Maurice Thorez,Q345408
1250,a874174a-5296-40c9-b286-d352b41c3ffe,P103,native language,Malayalam,Thoppil Bhasi,Q7796018
1251,42f95074-594d-4406-a5ea-abcf2ee4664b,P103,native language,French,Claude Cerval,Q2419802
1252,311359a5-f602-408d-b450-41e43c9962ef,P103,native language,Dutch,Hendrikus Colijn,Q686476
1253,a7b1927a-95e3-4bd5-b061-38bcad3abba3,P103,native language,Dutch,Edsger W. Dijkstra,Q8556
1254,52cb0f2f-377b-481a-b119-d12c42204c97,P103,native language,French,Dominique Sanda,Q179152
1255,c0414e3a-06ba-43a1-a1dc-846e9b622173,P103,native language,French,Vincent Rottiers,Q3559829
